11.65,44.8,2.76
7.5,42,2.47
78.65,8.4,2.5
73.4,8.4,5.25
2.36,44.8,5.24
17.4,50.4,6.76
75.79,61.6,1.63
89.45,64.4,6.88
83.42,64.4,6.03
80.25,19.6,1.71
74.05,19.6,6.2
59.81,58.8,2.82
77.99,64.4,5.43
32.19,5.6,3.5
14.82,0,4.75
19.57,0,2.09
120.71,19.6,4.08
115.6,19.6,5.11
26.47,8.4,4.71
25.86,5.6,6.33
42.34,25.2,6.45
48.79,25.2,1.97
54.95,25.2,5.19
90,44.8,4.56
82.05,0,1.85
60.14,25.2,1.04
61.18,25.2,2.9
31.23,84,5.95
28.12,78.4,1.63
37.18,84,6.27
93.4,120.4,6.92
124.31,25.2,3.83
29.75,78.4,1.52
26.13,84,5.1
77.28,103.6,5.53
82.81,84,3.25
108.04,84,4.67
138.73,25.2,1.99
103.93,84,4.11
82.81,103.6,2.58
110.24,81.2,3.28
33.26,36.4,2.02
92.76,92.4,6.65
3.19,78.4,3.48
99.41,92.4,1.07
74.26,89.6,5.47
79.73,89.6,2.99
3.8,128.8,6.7
52.15,42,1.01
53.16,42,2.39
55.55,42,1.45
131.83,14,2.1
136.46,36.4,3.13
30.16,44.8,5.01
32.24,50.4,1.69
77.94,92.4,4.95
66.47,98,3.08
62.07,98,4.4
94.01,67.2,4.49
103.92,67.2,6.5
88.29,92.4,2.43
23.69,95.2,2.1
138.8,120.4,5.73
64.1,36.4,1.46
121.63,92.4,1.76
80.69,50.4,6.39
136.24,103.6,5.83
26.58,25.2,3.73
120.26,2.8,5.04
38.33,120.4,2.21
30.9,128.8,2.49
36.68,70,3.26
6.35,92.4,2.54
54.59,134.4,1.66
33.39,128.8,2.01
43.45,84,2.41
93.36,100.8,6.44
146.42,106.4,4.18
141.04,106.4,5.38
118.91,22.4,4.91
130.84,42,3.76
134.11,103.6,2.13
135.11,112,6.41
70.39,109.2,2.42
81.37,22.4,4.5
46.6,120.4,2.81
89.83,98,3.9
39.3,98,1.63
63.75,39.2,4.81
37.44,53.2,1.31
97.49,98,4.98
45.01,95.2,5.62
38.69,95.2,6.32
79.37,0,2.68
125.3,2.8,5.35
93.73,98,3.76
50.63,95.2,2.52
7.55,50.4,4.38
2.69,42,4.81
5.26,50.4,2.29
19.03,61.6,4.37
12.31,61.6,6.72
1.15,42,1.54
8.33,64.4,3.18
127.61,39.2,2.76
125.6,58.8,2.52
119.05,58.8,6.55
128.48,128.8,1.42
118.01,123.2,6.76
130.37,39.2,4.63
128.12,58.8,1.05
33.93,50.4,5.41
14.15,22.4,3.95
25.28,117.6,4.57
69.7,42,3.16
72.86,42,6.51
21.83,5.6,4.03
56.64,81.2,5.74
141.15,39.2,5.47
148.82,39.2,2.98
128.68,50.4,6.59
105.91,39.2,6.08
126.52,47.6,6.98
146.62,39.2,2.2
104.97,47.6,2.28
6.32,98,6.25
19.41,98,1.19
12.57,98,6.84
27.06,28,2.39
53.92,100.8,5.62
0,95.2,6.67
47.74,100.8,6.18
75.19,103.6,2.09
82.55,67.2,4.49
133.96,137.2,4.18
92.57,123.2,2.48
102.11,81.2,6.14
76.73,67.2,5.82
99.19,81.2,2.92
40.84,33.6,2.82
48.02,33.6,2.01
35.56,33.6,5.28
17.61,126,4.27
43.66,33.6,4.36
35.28,36.4,2.91
31.96,33.6,3.6
109.7,114.8,3.44
107.72,114.8,1.98
76.67,120.4,5.03
109.33,0,3.84
103.94,0,5.39
116.7,117.6,6.43
85.38,120.4,2.81
91.58,25.2,6.33
29.36,140,3.3
34.31,117.6,6.3
0,106.4,1.93
1.93,106.4,1.41
82.89,92.4,5.4
0,70,5.41
134.33,106.4,6.71
100.28,75.6,3.28
123.53,126,2.09
121.93,126,1.6
130.99,78.4,2.76
81.81,86.8,4.07
131.89,128.8,6.68
65.61,19.6,5.35
43.91,114.8,6.26
8.39,109.2,4.05
46.96,134.4,2.72
44.32,134.4,2.64
95.02,117.6,3.5
32.12,89.6,5.83
58.26,86.8,6.47
103.19,89.6,3.42
98.49,89.6,4.7
107.49,56,4.52
102.83,56,4.66
36.87,95.2,1.82
94.41,89.6,4.08
18.2,64.4,6.57
25.22,67.2,6.87
23.4,61.6,6.38
85.86,33.6,4.64
53.06,58.8,6.75
35.82,61.6,5.37
29.78,61.6,6.04
112.37,95.2,3.77
47.73,140,2.84
135.1,81.2,2.57
78.42,131.6,2.53
80.95,131.6,6.34
87.29,131.6,4.6
107.38,70,1.44
3.47,72.8,6.45
0,78.4,3.19
4.38,81.2,5.15
37.05,120.4,1.28
35.3,120.4,1.75
18.32,81.2,1.69
0,81.2,4.38
67.67,131.6,6.61
71.56,123.2,3.2
69.66,123.2,1.9
111.22,123.2,4.66
90.01,140,1.77
81.81,134.4,5.41
63.13,131.6,4.54
34.03,56,1.33
43.12,58.8,2.88
35.36,56,4.91
9.66,5.6,5.94
3.62,5.6,6.04
42.12,56,5.72
43.12,64.4,3.66
142.73,47.6,3.35
140.49,47.6,2.24
133.5,47.6,6.99
104.09,64.4,1.99
74.09,5.6,1.07
135.27,50.4,4.31
147.11,33.6,3.11
39.46,106.4,3
0,126,5.89
103.63,92.4,6.05
10.84,134.4,3.56
16.99,134.4,4.6
5.89,126,5.2
58.88,106.4,1.45
143.04,98,4.35
94.18,103.6,4.63
100.79,112,5.13
107.4,78.4,5.6
113,78.4,1.91
135.01,114.8,3.28
97.93,112,2.86
0,5.6,3.62
11.36,2.8,2.02
6.05,2.8,5.31
44.27,16.8,2.88
40.73,16.8,3.54
19.73,2.8,1.22
0,2.8,6.05
34.21,112,4
44.78,112,1.74
46.52,112,4.29
146.69,19.6,4.47
106.52,114.8,1.2
38.21,112,6.57
50.81,112,3.76
77.08,36.4,1.07
70.96,19.6,3.09
55.61,78.4,5.34
59.54,100.8,1.94
61.48,100.8,2.15
71.59,36.4,5.49
20.01,81.2,5.77
117.78,120.4,1.88
129.98,120.4,1.68
124.23,120.4,5.75
116.45,106.4,3.27
134.4,36.4,2.06
119.66,120.4,4.57
91.91,112,6.02
13.9,103.6,6.49
10.22,103.6,3.68
4.54,98,1.78
60.15,89.6,4
64.15,89.6,2.41
37.26,100.8,5.31
23.44,100.8,6.89
126.58,89.6,2.83
70.38,95.2,4.47
74.85,95.2,1.89
138.57,2.8,1.47
85.39,103.6,4.23
123.79,89.6,2.79
76.74,95.2,2.85
27.8,36.4,2.85
19.27,33.6,1.83
13.95,39.2,4.54
78.41,2.8,1.85
72.5,2.8,5.91
21.1,33.6,3.96
7.99,39.2,3.3
142.53,134.4,4.82
110.27,106.4,6.18
119.72,106.4,2.02
104.59,106.4,5.68
128.14,25.2,4.22
138.26,134.4,4.27
135.52,109.2,6.66
120.9,33.6,1.48
102.37,42,5.52
75.4,39.2,4.05
91.89,131.6,6.66
50.57,140,3.81
101.06,42,1.31
79.45,39.2,2.81
71.66,103.6,3.53
123.76,100.8,6.47
108.99,100.8,2.01
135.8,19.6,4.72
132.57,19.6,3.23
118.73,100.8,5.03
118.18,89.6,5.61
40.27,56,1.85
14.4,134.4,2.59
56.01,61.6,1.64
70.71,25.2,4.5
64.08,25.2,6.63
71.33,100.8,2.13
11.86,56,1.69
147.41,44.8,4.38
141.64,44.8,5.77
134.66,44.8,6.98
129.06,86.8,5
126.94,86.8,2.12
128.69,44.8,5.97
124.81,44.8,3.88
39.21,72.8,3.01
54.39,72.8,5.96
47.64,72.8,6.75
65.53,72.8,1.77
6.67,95.2,4.94
42.22,72.8,5.42
44.68,81.2,5.11
124.95,103.6,5.84
125.03,95.2,3.66
122.42,95.2,2.61
88.75,36.4,4.35
84.49,36.4,4.26
116.14,95.2,6.28
117.07,86.8,6.29
88.77,56,3.84
62.63,58.8,5.09
56.65,50.4,3.02
45.55,42,6.6
51.84,50.4,4.81
82.8,56,5.97
48.52,50.4,3.32
97.38,134.4,3.58
62.74,140,4.87
59.17,140,3.57
112.82,109.2,3.43
28.94,112,5.27
92.46,134.4,4.92
56.78,140,2.39
12.84,33.6,3.82
97.91,25.2,4.08
54.76,92.4,6.44
62.31,109.2,5.21
60.98,109.2,1.33
101.99,25.2,6.78
17.34,109.2,3.5
119.05,114.8,1.66
123.43,103.6,1.52
117.21,103.6,6.22
113.17,0,4.55
151.71,25.2,1.97
105.17,103.6,4.44
110.95,95.2,1.42
33.68,103.6,6.42
45.86,84,1.22
31.44,98,6.25
10.7,86.8,5.19
30.83,70,4.75
37.69,98,1.61
47.08,84,1.91
100.32,120.4,1.05
75.41,140,4.94
68.74,140,6.67
110.8,70,2.19
145.85,120.4,5.59
138.2,117.6,2.81
67.61,140,1.13
74.66,128.8,1.74
22.95,75.6,2.54
71.1,78.4,4.49
41.97,75.6,6.73
35.66,75.6,6.31
12.31,100.8,5.62
40.54,120.4,3.34
134.62,134.4,3.64
114.59,140,5.11
109.73,140,4.86
98.82,8.4,2.7
93.04,8.4,5.78
130,134.4,4.62
107.93,140,1.8
48.86,67.2,2.67
87.9,25.2,3.68
10.15,58.8,5.23
0,19.6,6.68
12.15,0,2.67
81.24,25.2,6.66
11.06,0,1.09
50.18,86.8,5.07
116.7,100.8,2.03
111,100.8,5.7
68.47,103.6,3.19
56.71,112,3.07
53.15,95.2,5.33
102.74,100.8,6.25
40.58,114.8,2.13
59.24,117.6,6.55
30.98,120.4,4.32
25.55,123.2,3.65
53.93,117.6,5.31
42.71,114.8,1.2
27.03,120.4,3.95
120.6,64.4,1.63
109.82,16.8,6.29
100.88,16.8,6.61
116.11,16.8,3.59
95.13,22.4,1.57
149.98,47.6,3.77
134.11,25.2,4.62
20.99,25.2,5.59
83.63,98,6.2
78.57,98,5.06
52.65,126,6.57
48.35,103.6,1.42
77.23,100.8,5.98
73.46,100.8,3.77
139.81,126,1.04
132.8,126,3.54
146.41,117.6,4.65
134.16,70,1.64
147.35,134.4,1.72
146.21,131.6,2.4
146.47,123.2,6.92
62.55,47.6,6.09
35.73,123.2,2.17
29.2,123.2,6.53
56.25,134.4,5.05
61.3,134.4,2.32
25.36,131.6,3.94
62.22,36.4,1.88
100.96,134.4,1.7
87.22,134.4,5.24
87.8,137.2,5.56
74.34,53.2,3.88
83.55,53.2,6.1
85.34,137.2,2.46
111.18,126,3.61
12.84,47.6,5.11
9.94,47.6,2.9
4.75,47.6,5.19
5.2,131.6,1.9
0,131.6,5.2
0,47.6,4.75
11.29,39.2,2.66
92.53,114.8,4.16
74.28,131.6,4.14
109.75,117.6,3.84
62.7,123.2,1.81
60.33,106.4,2.92
98.55,131.6,6.9
113.59,117.6,3.11
67.94,100.8,2.24
109.68,92.4,5.84
25.79,95.2,2.31
90.72,92.4,2.04
51.01,117.6,2.92
62.38,81.2,6.22
100.48,92.4,3.15
123.13,117.6,5.07
97.14,106.4,2.44
94.05,106.4,3.09
122.23,64.4,3.98
123.58,47.6,2.94
128.2,117.6,2.19
92.98,106.4,1.07
71.81,137.2,4.47
56.29,114.8,6.38
67.48,114.8,5.5
17.16,72.8,1.22
15,72.8,2.16
77.88,126,5.25
62.67,114.8,4.81
135.59,14,6.71
87.33,0,4.66
85.62,0,1.71
149.86,100.8,3.15
147.52,137.2,5.6
142.3,14,4.74
85.13,5.6,1.34
3.98,0,6.08
74.4,47.6,4.16
70.13,81.2,6.19
11.09,126,3.41
96.18,72.8,3.58
13.36,67.2,4.09
20.39,103.6,3.02
134.87,53.2,3.01
145.01,53.2,5.85
148.48,50.4,1.92
72.08,14,5.77
146.05,50.4,2.43
137.88,53.2,3.41
144.94,50.4,1.11
17.05,137.2,4.12
8.89,92.4,3.03
43.61,98,5.05
43.21,14,3.68
3.34,106.4,5.33
16.63,92.4,1.22
11.92,92.4,4.71
122.53,61.6,6.81
144.25,8.4,4.12
92.17,39.2,5.76
129.5,5.6,4.12
133.62,5.6,1.43
140.04,2.8,6.94
124.65,50.4,4.03
18.39,28,4.69
9.05,25.2,6.9
6.64,25.2,2.41
85.17,28,4.3
10.39,16.8,6.68
15.95,25.2,5.04
4.34,16.8,6.05
127.36,106.4,1.41
151.08,126,1.07
121.74,106.4,5.62
114.07,103.6,3.14
109.61,103.6,4.46
147.84,126,3.24
128.34,112,6.77
55.06,39.2,4.55
49.75,39.2,5.31
46.13,39.2,3.62
9.97,42,2.23
64.46,42,5.24
58.49,42,5.97
45,39.2,1.13
57.49,123.2,2.7
74.9,134.4,6.91
97.55,126,6.71
143.57,25.2,2.08
72.11,134.4,2.79
45.86,140,1.87
60.83,131.6,2.3
23.72,58.8,6.75
44.73,22.4,2.55
30.47,58.8,6.11
117.69,25.2,4.97
40.87,22.4,3.86
20.33,70,2.27
29.74,19.6,5.82
101.37,120.4,2.37
103.74,120.4,5.04
108.78,120.4,2.93
122.02,109.2,3.48
129.9,128.8,1.99
130.32,114.8,4.69
111.71,120.4,6.07
54.45,53.2,4.75
48.66,98,6.67
55.33,98,1.36
59.31,128.8,2.53
67.07,128.8,6.18
56.69,98,5.38
40.93,98,2.68
130.39,117.6,4.8
126.77,14,3.67
123.63,39.2,3.98
111.77,14,5.81
120.16,14,1.08
130.44,14,1.39
117.58,14,2.58
45.72,128.8,5.91
2.22,14,4.43
66.3,22.4,1.57
0,14,2.22
0,0,3.98
63.62,134.4,3.84
4.77,8.4,4.1
91.72,8.4,1.32
93.27,0,3.09
91,61.6,4.77
138.45,72.8,2.82
131.87,2.8,6.7
91.99,0,1.28
135.73,61.6,6.36
20.95,2.8,6.44
39.15,134.4,5.17
0,134.4,6.34
70.18,100.8,1.15
36.19,134.4,2.96
28.16,134.4,4.14
10.85,140,1.76
130.03,11.2,2.18
123.62,11.2,6.41
118.92,11.2,4.7
109.5,42,6.62
107.89,42,1.61
140.7,16.8,4.57
112.03,11.2,6.89
25.73,98,5.71
75.59,28,3.3
74.52,28,1.07
63.02,44.8,6.01
55.4,2.8,1.92
20.6,98,5.13
75.21,25.2,6.03
137.68,98,2.63
133.86,98,3.82
128.74,98,5.12
69.32,106.4,5
63.25,106.4,6.07
140.31,98,1.71
126.34,98,2.4
6.51,58.8,3.64
32.43,53.2,5.01
31.25,53.2,1.18
30.65,36.4,2.61
8.12,22.4,6.03
6.68,61.6,5.63
28.53,53.2,2.72
137.18,120.4,1.62
111.01,134.4,6.96
131.66,120.4,5.52
127.49,64.4,4.02
124.07,128.8,4.41
117.97,134.4,6.08
127.78,134.4,2.22
48.39,58.8,4.67
35.18,0,5.81
56.4,22.4,2.91
59.31,22.4,6.99
25.06,33.6,5.36
71.08,61.6,4.71
32.92,0,2.26
64.73,86.8,2.94
120.84,78.4,3.87
126.31,78.4,1.17
127.48,78.4,3.51
91.77,70,2.11
67.67,86.8,1.5
93.88,70,6.43
41.06,67.2,4.78
38.47,67.2,2.59
32.09,67.2,6.38
23.9,19.6,5.84
39.28,22.4,1.59
18.08,70,2.25
18.63,67.2,6.59
110.42,67.2,4.78
136.65,67.2,4.09
148.19,64.4,5.78
153.68,25.2,1.66
152.74,36.4,1.87
110.89,50.4,2.64
147.06,64.4,1.13
62.59,64.4,4.09
59.01,64.4,3.58
54.39,64.4,4.62
26.84,109.2,5.67
76.55,64.4,1.44
66.68,64.4,6.38
72.43,53.2,1.91
140.8,100.8,5.42
94.96,95.2,3.4
104.6,95.2,6.35
129.53,70,4.63
88.07,95.2,6.89
146.22,100.8,3.64
141.68,92.4,6
35.4,128.8,6.03
43.75,128.8,1.97
72.81,109.2,5.59
4.26,36.4,3.8
52.73,128.8,6.58
41.43,128.8,2.32
51.63,128.8,1.1
54.05,16.8,1.56
72.49,11.2,1.28
83.32,14,2.72
116.47,36.4,1.33
73.86,0,4.45
73.77,11.2,6.38
67.54,0,6.32
20.49,89.6,5.99
9.97,89.6,3.88
13.85,89.6,6.64
6,89.6,3.97
0,89.6,6
23.34,8.4,1.15
0,103.6,1.06
135.19,117.6,3.01
89.85,114.8,2.68
116.11,114.8,2.94
62.9,112,2.97
65.87,112,4.03
55.48,120.4,6.2
69.9,112,1.31
14.54,84,2.16
28.42,103.6,5.26
7.68,84,6.86
19.37,44.8,6.06
49.52,92.4,5.24
25.41,103.6,3.01
44.04,92.4,5.48
138.57,128.8,4.4
142.67,42,1.45
108.82,70,1.98
131.71,36.4,2.69
140.22,42,2.45
115.98,44.8,6.28
110.31,44.8,5.67
28.87,86.8,4.63
67.3,72.8,3.68
60.35,72.8,5.18
63.63,100.8,4.31
49.68,134.4,4.91
22.05,86.8,6.82
42.74,81.2,1.94
140.89,84,2.2
133.1,84,5.27
126.39,84,6.71
122.26,44.8,2.55
142.2,25.2,1.37
138.37,84,2.52
120.18,84,6.21
47.84,56,3.15
39.81,53.2,4.78
38.75,53.2,1.06
35.56,19.6,4.57
17.07,16.8,5.49
54.98,56,3.16
50.99,56,3.99
108.25,81.2,1.99
83.9,0,1.72
42.1,140,3.76
140.06,114.8,6.45
145.09,117.6,1.32
78.15,36.4,4.64
141.01,117.6,2.22
9.6,67.2,3.76
7.6,44.8,4.05
0,44.8,2.36
20.49,75.6,2.46
14.6,36.4,6.04
0,61.6,6.68
11.93,50.4,5.47
127,36.4,4.71
72.11,58.8,2.83
52.11,70,4.04
53.65,0,6.92
60.6,67.2,3.15
63.75,67.2,3.59
67.72,58.8,4.39
108.77,25.2,4.37
92.67,33.6,1.46
90.5,33.6,2.17
41.63,42,3.92
35.52,42,6.11
113.14,25.2,4.55
94.13,33.6,2.89
89.93,86.8,6.32
82.26,95.2,5.81
79.59,95.2,2.67
31.58,95.2,2.97
28.1,95.2,3.48
96.25,86.8,5.79
98.36,95.2,6.24
47.57,137.2,6.22
53.79,137.2,3.75
57.54,137.2,3.35
27.09,128.8,3.81
25.88,128.8,1.21
60.89,137.2,2.11
41.45,137.2,2.18
115.13,2.8,5.13
106.52,19.6,3.84
75.16,5.6,6.87
144.79,28,4.52
110.36,19.6,3.47
82.03,5.6,1.72
119.7,16.8,5.6
3.22,75.6,1.94
31.02,92.4,6.81
7.97,75.6,1.22
51.63,44.8,4.86
20.61,78.4,1.46
27.46,92.4,3.56
37.83,92.4,6.21
124.97,131.6,6.18
106.68,123.2,4.54
103.07,123.2,3.61
98.81,103.6,6.36
98.73,137.2,4.83
96.78,123.2,6.29
95.05,123.2,1.73
67.81,78.4,3.29
33.5,86.8,1.49
61.05,84,3.87
95.71,109.2,5.16
92.71,109.2,3
50.66,75.6,2.71
64.92,84,1.99
84.65,140,5.36
111.96,112,2.19
117.15,112,5.82
140.72,25.2,1.48
112.01,56,4.59
114.15,112,3
138.75,123.2,5.44
61.2,92.4,3.06
41.53,8.4,2.06
39.1,140,3
39.2,8.4,2.33
37.77,8.4,1.43
36.74,5.6,4.85
26.53,11.2,2.69
100.58,33.6,2.8
93.1,36.4,1.41
82.26,39.2,2.89
61.15,103.6,2.25
83.21,100.8,2.41
59.67,50.4,6.17
